0.000000,0.000000,0.000286,0.003978,0.029212,0.062565,0.051875,0.045260,0.077376,0.024134,0.004538,0.005729,0.034674,0.098926,0.061439,0.000007,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000482,0.098926,0.055625,0.075026,0.010449,0.006198,0.003275,0.000020,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000645,0.006764,0.003548,0.010332,0.087708,0.037747,0.099421,0.002995,0.000384,0.000299,0.000156,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000286,0.003978,0.029212,0.062565,0.051875,0.045260,0.077376,0.024134,0.004538,0.005729,0.034674,0.098926,0.061439,0.000007,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000482,0.098926,0.055625,0.075026,0.010449,0.006198,0.003275,0.000020,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000645,0.006764,0.003548,0.010332,0.087708,0.037747,0.099421,0.002995,0.000384,0.000299,0.000156,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000384,0.002949,0.029063,0.061595,0.052676,0.046667,0.076517,0.024980,0.004915,0.005977,0.033704,0.098581,0.061986,0.000007,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000638,0.103620,0.050169,0.076497,0.009935,0.006185,0.002943,0.000013,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000208,0.006758,0.003893,0.008717,0.087591,0.026283,0.110482,0.004668,0.000378,0.000729,0.000286,0.000007,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000111,0.002402,0.026458,0.059395,0.052168,0.046152,0.074792,0.024460,0.005957,0.006536,0.032578,0.102832,0.066126,0.000033,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000651,0.100397,0.049036,0.079492,0.011048,0.005898,0.003464,0.000013,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000560,0.007174,0.003431,0.009395,0.091172,0.034375,0.097949,0.003457,0.000918,0.001178,0.000391,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000378,0.003587,0.033112,0.060964,0.056217,0.046621,0.073327,0.024492,0.005254,0.006953,0.031276,0.102025,0.055794,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000547,0.100951,0.056576,0.071257,0.011165,0.006276,0.003229,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000540,0.007018,0.003672,0.010788,0.084473,0.036927,0.102038,0.003079,0.000482,0.000612,0.000371,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.001029,0.005358,0.040924,0.065065,0.057122,0.044160,0.079714,0.020820,0.004225,0.007995,0.030195,0.111230,0.032161,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000358,0.101960,0.059967,0.067715,0.010280,0.006751,0.002962,0.000007,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000553,0.007467,0.003594,0.010697,0.078711,0.043132,0.102552,0.003112,0.000130,0.000052,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000501,0.005182,0.036829,0.059740,0.053099,0.044453,0.080339,0.025313,0.004115,0.006484,0.040449,0.107240,0.036257,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000885,0.102422,0.053867,0.071803,0.011217,0.006660,0.003145,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000384,0.007474,0.003737,0.010280,0.082656,0.037188,0.104844,0.003418,0.000020,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000208,0.003971,0.031960,0.061309,0.049154,0.044538,0.074922,0.027663,0.004056,0.005098,0.044733,0.106048,0.046309,0.000033,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000482,0.101061,0.050443,0.077539,0.010729,0.006458,0.003281,0.000007,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000462,0.007207,0.003861,0.010143,0.088770,0.033691,0.102480,0.003379,0.000007,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000410,0.004570,0.035664,0.062682,0.050117,0.044271,0.074987,0.027507,0.004115,0.005859,0.048698,0.102083,0.039036,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000814,0.102415,0.051810,0.073919,0.011328,0.006165,0.003548,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000527,0.007585,0.003483,0.009993,0.086087,0.036940,0.101237,0.004128,0.000020,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000788,0.006243,0.039167,0.062819,0.051022,0.043366,0.077819,0.029102,0.004121,0.007233,0.049232,0.096751,0.032311,0.000026,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.001178,0.100768,0.061686,0.064486,0.012005,0.006608,0.003268,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000221,0.008086,0.003809,0.009883,0.080918,0.036178,0.106309,0.004557,0.000039,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000560,0.005241,0.039199,0.061341,0.046328,0.039180,0.073711,0.037715,0.005690,0.007363,0.049186,0.100612,0.033743,0.000130,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.001523,0.101100,0.053737,0.072201,0.011426,0.006862,0.003151,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000417,0.007995,0.003542,0.010723,0.083197,0.035807,0.102656,0.005664,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000749,0.005703,0.041237,0.059863,0.046022,0.037188,0.077422,0.038060,0.005163,0.007747,0.057467,0.086882,0.035755,0.000742,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.001146,0.102865,0.051582,0.072858,0.011615,0.006315,0.003620,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000260,0.007839,0.003815,0.011257,0.081842,0.039401,0.100189,0.005397,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000755,0.006074,0.044447,0.061895,0.044492,0.035326,0.074811,0.037467,0.006823,0.007878,0.053581,0.090579,0.034193,0.001680,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.001348,0.101530,0.053385,0.073060,0.010736,0.006693,0.003242,0.000007,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000228,0.007637,0.003932,0.010449,0.081953,0.042507,0.097637,0.005651,0.000007,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.001159,0.009017,0.047565,0.062350,0.045716,0.034570,0.076393,0.036810,0.006094,0.007806,0.046895,0.095312,0.029486,0.000827,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.001478,0.103783,0.055020,0.068503,0.011055,0.007148,0.003014,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000397,0.007487,0.003971,0.011152,0.078014,0.043021,0.099642,0.006289,0.000026,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.001074,0.008783,0.049023,0.062734,0.044036,0.034961,0.084427,0.034486,0.004674,0.009193,0.045645,0.091738,0.028971,0.000254,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.001348,0.107292,0.056797,0.062715,0.011660,0.007337,0.002852,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000384,0.007585,0.004056,0.010312,0.076660,0.041582,0.103958,0.005449,0.000013,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.001901,0.011530,0.055443,0.062943,0.041621,0.037773,0.091022,0.032682,0.004076,0.010723,0.056569,0.070553,0.023118,0.000046,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000462,0.085833,0.073548,0.061914,0.016842,0.007083,0.004316,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000632,0.009056,0.003984,0.026133,0.056582,0.072292,0.080039,0.001283,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.002220,0.012910,0.058854,0.063464,0.039017,0.038893,0.091113,0.037767,0.004499,0.013600,0.068340,0.045410,0.023659,0.000254,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000456,0.091530,0.071784,0.058060,0.016276,0.007194,0.004688,0.000013,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000514,0.009128,0.004694,0.027142,0.050202,0.072520,0.083568,0.002207,0.000026,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000013,0.001992,0.012943,0.057702,0.062044,0.036335,0.039382,0.096178,0.037507,0.004635,0.013737,0.066204,0.045996,0.025247,0.000085,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000456,0.093574,0.069824,0.055970,0.017884,0.007155,0.005137,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000007,0.000553,0.009583,0.004883,0.027676,0.048047,0.070319,0.086419,0.002513,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.001523,0.013327,0.057253,0.060404,0.036003,0.039590,0.094557,0.040267,0.004017,0.013815,0.058405,0.053665,0.027142,0.000033,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000697,0.093509,0.069128,0.057428,0.016986,0.006882,0.005371,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000749,0.009635,0.004538,0.025658,0.051556,0.067454,0.087402,0.003008,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
